time,loss,mse_loss,val_loss,val_mse_loss,lr
1.1523122787475586,-1.974,0.005,2.056,0.589,1.8372e-05
1.154451608657837,-1.947,0.010,2.015,0.582,1.8129e-05
1.1515822410583496,-2.029,0.004,1.980,0.575,1.7887e-05
1.1619572639465332,-1.990,0.005,1.955,0.571,1.7647e-05
1.1520559787750244,-2.020,0.004,1.943,0.568,1.7408e-05
1.1522421836853027,-1.914,0.008,1.939,0.567,1.7171e-05
1.1514146327972412,-1.925,0.007,1.946,0.568,1.6934e-05
1.1515848636627197,-1.942,0.010,1.946,0.569,1.6699e-05
1.1527016162872314,-1.948,0.007,1.967,0.573,1.6466e-05
1.153597354888916,-1.987,0.005,1.997,0.577,1.6233e-05
2.440798282623291,-1.993,0.007,2.044,0.586,1.6002e-05
1.1529254913330078,-1.990,0.010,2.094,0.594,1.5773e-05
1.151472806930542,-1.946,0.009,2.128,0.600,1.5544e-05
1.1519381999969482,-1.951,0.007,2.172,0.606,1.5317e-05
1.151334285736084,-1.915,0.011,2.205,0.612,1.5092e-05
1.151735544204712,-1.989,0.006,2.236,0.616,1.4868e-05
1.1517419815063477,-1.942,0.010,2.240,0.616,1.4645e-05
1.1516633033752441,-1.985,0.011,2.225,0.614,1.4423e-05
1.1538324356079102,-1.990,0.008,2.213,0.612,1.4203e-05
1.1525859832763672,-1.965,0.010,2.181,0.608,1.3985e-05
1.1517395973205566,-2.011,0.010,2.158,0.606,1.3767e-05
1.1515345573425293,-1.984,0.007,2.138,0.603,1.3552e-05
1.153564453125,-1.874,0.014,2.105,0.598,1.3337e-05
1.1515963077545166,-1.999,0.006,2.085,0.595,1.3124e-05
1.1519815921783447,-1.976,0.006,2.068,0.592,1.2913e-05
1.1534347534179688,-1.856,0.015,2.044,0.589,1.2703e-05
1.1518080234527588,-1.979,0.006,2.025,0.586,1.2495e-05
1.1508924961090088,-2.036,0.006,2.015,0.585,1.2288e-05
1.1623649597167969,-1.935,0.008,2.022,0.586,1.2082e-05
1.1556470394134521,-1.994,0.007,2.027,0.586,1.1878e-05
1.286597728729248,-1.956,0.007,2.031,0.588,1.1675e-05
1.1539092063903809,-2.044,0.004,2.033,0.588,1.1474e-05
1.1560544967651367,-2.040,0.006,2.047,0.591,1.1275e-05
1.1548829078674316,-1.841,0.010,2.068,0.595,1.1077e-05
1.1543843746185303,-2.014,0.006,2.082,0.598,1.0881e-05
1.154099464416504,-2.028,0.007,2.104,0.602,1.0686e-05
1.1552667617797852,-1.921,0.007,2.112,0.603,1.0492e-05
1.1544859409332275,-1.945,0.008,2.125,0.605,1.0301e-05
1.1545829772949219,-1.993,0.009,2.137,0.606,1.0110e-05
1.1529567241668701,-1.965,0.010,2.131,0.604,9.9217e-06
1.1540801525115967,-1.978,0.010,2.116,0.602,9.7347e-06
1.151839017868042,-1.971,0.010,2.103,0.600,9.5492e-06
1.1519138813018799,-1.981,0.008,2.098,0.599,9.3654e-06
1.1541047096252441,-2.025,0.007,2.086,0.597,9.1831e-06
1.151695966720581,-1.959,0.009,2.076,0.594,9.0025e-06
1.1518337726593018,-2.013,0.004,2.059,0.591,8.8235e-06
1.1520471572875977,-2.022,0.008,2.041,0.588,8.6461e-06
1.1530065536499023,-2.008,0.008,2.028,0.586,8.4703e-06
1.152085542678833,-1.950,0.006,2.022,0.586,8.2962e-06
1.153986930847168,-1.960,0.011,2.024,0.586,8.1237e-06
1.3471057415008545,-1.975,0.006,2.032,0.588,7.9529e-06
1.151989221572876,-1.996,0.005,2.038,0.589,7.7837e-06
1.1521644592285156,-1.920,0.008,2.047,0.591,7.6162e-06
1.1539702415466309,-2.037,0.006,2.060,0.593,7.4504e-06
1.161003589630127,-1.947,0.011,2.071,0.595,7.2862e-06
1.1522643566131592,-1.928,0.009,2.082,0.597,7.1238e-06
1.1520538330078125,-2.052,0.004,2.097,0.598,6.9630e-06
1.1521084308624268,-2.024,0.007,2.108,0.599,6.8039e-06
1.1521825790405273,-1.991,0.007,2.111,0.599,6.6466e-06
1.1520564556121826,-2.038,0.006,2.119,0.600,6.4909e-06
1.152663230895996,-2.020,0.006,2.128,0.601,6.3370e-06
1.152864933013916,-1.981,0.009,2.133,0.602,6.1848e-06
1.151811122894287,-2.025,0.009,2.141,0.603,6.0343e-06
1.1517980098724365,-1.964,0.008,2.155,0.605,5.8855e-06
1.1539201736450195,-1.983,0.008,2.163,0.606,5.7385e-06
1.151865005493164,-2.029,0.005,2.179,0.609,5.5933e-06
1.1536293029785156,-1.955,0.009,2.187,0.609,5.4498e-06
1.1629433631896973,-1.995,0.007,2.188,0.610,5.3080e-06
1.1530041694641113,-1.969,0.009,2.184,0.609,5.1680e-06
1.1524708271026611,-1.952,0.011,2.173,0.607,5.0298e-06
1.3008549213409424,-1.977,0.007,2.162,0.605,4.8934e-06
1.1528494358062744,-1.912,0.006,2.149,0.604,4.7587e-06
1.151538372039795,-1.883,0.011,2.135,0.601,4.6259e-06
1.152099609375,-2.019,0.007,2.125,0.600,4.4948e-06
1.1533527374267578,-2.041,0.007,2.106,0.597,4.3655e-06
1.1514647006988525,-1.975,0.008,2.100,0.595,4.2380e-06
1.1513113975524902,-2.046,0.004,2.085,0.593,4.1124e-06
1.1519932746887207,-1.985,0.004,2.079,0.592,3.9885e-06
1.1521189212799072,-2.001,0.006,2.075,0.590,3.8665e-06
1.1522855758666992,-2.041,0.006,2.067,0.589,3.7462e-06
1.1627473831176758,-2.019,0.004,2.063,0.588,3.6278e-06
1.1530442237854004,-1.936,0.008,2.066,0.588,3.5113e-06
1.1535894870758057,-1.972,0.008,2.065,0.588,3.3965e-06
1.1518933773040771,-1.969,0.006,2.064,0.587,3.2836e-06
1.1520178318023682,-1.842,0.011,2.066,0.587,3.1726e-06
1.1535887718200684,-1.989,0.005,2.071,0.588,3.0634e-06
1.1522908210754395,-1.960,0.011,2.076,0.588,2.9561e-06
1.1516144275665283,-1.938,0.011,2.077,0.588,2.8506e-06
1.1513795852661133,-1.938,0.010,2.077,0.589,2.7469e-06
1.1525990962982178,-1.976,0.010,2.083,0.589,2.6452e-06
1.3055365085601807,-1.924,0.010,2.085,0.589,2.5453e-06
1.1530909538269043,-2.014,0.007,2.084,0.589,2.4473e-06
1.2573423385620117,-2.016,0.006,2.083,0.589,2.3511e-06
1.153972864151001,-1.979,0.007,2.086,0.589,2.2569e-06
1.151827096939087,-1.969,0.009,2.088,0.590,2.1645e-06
1.1554524898529053,-1.979,0.010,2.095,0.591,2.0740e-06
1.1520562171936035,-1.969,0.006,2.100,0.592,1.9854e-06
1.1534793376922607,-2.068,0.006,2.103,0.592,1.8987e-06
1.1543138027191162,-1.929,0.007,2.107,0.593,1.8139e-06
1.1553974151611328,-1.912,0.007,2.114,0.594,1.7310e-06
1.155989170074463,-2.000,0.008,2.119,0.595,1.6500e-06
1.1554005146026611,-1.960,0.008,2.119,0.595,1.5709e-06
1.1563937664031982,-2.048,0.005,2.124,0.595,1.4938e-06
1.1567955017089844,-1.967,0.010,2.125,0.596,1.4185e-06
1.1551809310913086,-2.011,0.006,2.129,0.596,1.3452e-06
1.1576611995697021,-1.964,0.005,2.129,0.596,1.2738e-06
1.1561086177825928,-1.998,0.006,2.132,0.597,1.2043e-06
1.1524112224578857,-1.957,0.010,2.133,0.597,1.1367e-06
1.1522951126098633,-2.043,0.005,2.132,0.597,1.0711e-06
1.153419017791748,-2.010,0.005,2.137,0.598,1.0073e-06
1.3014144897460938,-1.945,0.008,2.140,0.598,9.4557e-07
1.1529362201690674,-1.969,0.007,2.142,0.599,8.8574e-07
1.153611183166504,-2.004,0.007,2.144,0.599,8.2784e-07
1.1539666652679443,-1.968,0.009,2.147,0.599,7.7188e-07
1.152515172958374,-2.007,0.009,2.147,0.599,7.1787e-07
1.1530067920684814,-1.944,0.009,2.146,0.599,6.6580e-07
1.1544716358184814,-1.948,0.007,2.149,0.600,6.1568e-07
1.1525154113769531,-2.027,0.006,2.150,0.600,5.6751e-07
1.159435749053955,-1.962,0.007,2.149,0.600,5.2129e-07
1.15421724319458,-2.060,0.006,2.148,0.600,4.7703e-07
1.152564525604248,-1.967,0.009,2.147,0.600,4.3472e-07
1.1529710292816162,-2.009,0.005,2.149,0.600,3.9436e-07
1.1524379253387451,-1.962,0.005,2.151,0.600,3.5597e-07
1.153205156326294,-2.016,0.007,2.148,0.600,3.1953e-07
1.153352975845337,-2.062,0.007,2.147,0.600,2.8506e-07
1.1528093814849854,-2.031,0.007,2.149,0.599,2.5255e-07
1.1553764343261719,-1.901,0.011,2.145,0.599,2.2200e-07
1.1523873805999756,-1.961,0.008,2.148,0.599,1.9342e-07
1.1524536609649658,-1.898,0.010,2.147,0.599,1.6680e-07
1.1534054279327393,-2.036,0.007,2.148,0.599,1.4215e-07
2.4436490535736084,-1.981,0.008,2.146,0.599,1.1947e-07
1.1523628234863281,-2.014,0.009,2.144,0.599,9.8763e-08
1.1533799171447754,-1.932,0.009,2.145,0.599,8.0022e-08
1.1535758972167969,-2.004,0.006,2.143,0.599,6.3252e-08
1.153487205505371,-2.054,0.005,2.145,0.599,4.8453e-08
1.151371955871582,-2.032,0.005,2.144,0.599,3.5626e-08
1.1516642570495605,-2.012,0.007,2.144,0.599,2.4772e-08
1.1543471813201904,-1.858,0.011,2.145,0.599,1.5891e-08
1.1517624855041504,-1.926,0.006,2.144,0.599,8.9824e-09
1.152909517288208,-1.980,0.007,2.144,0.599,4.0478e-09
1.152588129043579,-2.056,0.008,2.146,0.599,1.0870e-09
1.1524231433868408,-1.941,0.007,2.045,0.573,1.0000e-04
1.1534757614135742,-1.935,0.009,2.009,0.561,9.9999e-05
1.1660170555114746,-2.036,0.005,2.030,0.560,9.9996e-05
1.154189109802246,-1.919,0.009,2.119,0.573,9.9991e-05
1.1525797843933105,-1.975,0.006,2.333,0.607,9.9984e-05
1.153263807296753,-2.010,0.008,2.488,0.635,9.9975e-05
1.1550815105438232,-1.894,0.011,2.474,0.639,9.9964e-05
1.1530265808105469,-1.991,0.005,2.360,0.625,9.9952e-05
1.1524364948272705,-2.037,0.004,2.236,0.604,9.9937e-05
1.3150763511657715,-1.988,0.004,2.077,0.578,9.9920e-05
1.1526901721954346,-1.983,0.009,1.947,0.558,9.9901e-05
1.1521449089050293,-1.867,0.011,2.182,0.593,9.9881e-05
1.1523716449737549,-1.969,0.010,2.664,0.653,9.9858e-05
1.1528077125549316,-1.848,0.010,2.671,0.659,9.9833e-05
1.1535923480987549,-1.937,0.009,2.409,0.631,9.9807e-05
1.1629164218902588,-1.898,0.010,2.107,0.586,9.9778e-05
1.152122974395752,-1.974,0.010,2.107,0.573,9.9748e-05
1.1534557342529297,-1.906,0.009,2.104,0.573,9.9715e-05
1.152280569076538,-1.939,0.008,2.252,0.594,9.9681e-05
1.152360439300537,-1.892,0.014,2.655,0.653,9.9644e-05
1.1523549556732178,-1.990,0.010,3.205,0.733,9.9606e-05
1.153287410736084,-1.948,0.011,3.453,0.784,9.9565e-05
1.1525204181671143,-2.054,0.006,3.259,0.776,9.9523e-05
1.153437852859497,-1.950,0.009,2.788,0.726,9.9479e-05
1.1537673473358154,-2.022,0.007,2.367,0.672,9.9433e-05
1.1524856090545654,-1.960,0.006,2.045,0.615,9.9384e-05
1.1519570350646973,-1.890,0.009,1.962,0.588,9.9334e-05
1.154081106185913,-1.942,0.011,2.212,0.611,9.9282e-05
1.1630120277404785,-1.947,0.012,2.744,0.663,9.9228e-05
1.2909455299377441,-1.870,0.016,3.037,0.693,9.9172e-05
1.1524522304534912,-1.936,0.014,3.230,0.716,9.9114e-05
1.1514170169830322,-1.791,0.015,3.291,0.722,9.9055e-05
1.1516759395599365,-1.840,0.015,2.524,0.628,9.8993e-05
1.1522002220153809,-1.923,0.011,1.897,0.557,9.8929e-05
1.1521885395050049,-1.888,0.010,1.880,0.563,9.8863e-05
1.1531829833984375,-1.919,0.011,2.123,0.608,9.8796e-05
1.152134656906128,-1.937,0.009,2.618,0.684,9.8726e-05
1.1520740985870361,-1.917,0.011,2.850,0.725,9.8655e-05
1.1541125774383545,-1.979,0.009,2.923,0.737,9.8582e-05
1.1516098976135254,-1.938,0.012,2.999,0.746,9.8506e-05
1.1511104106903076,-1.952,0.013,2.931,0.744,9.8429e-05
1.1632437705993652,-1.961,0.008,2.833,0.741,9.8350e-05
1.1517064571380615,-1.897,0.014,2.708,0.725,9.8269e-05
1.1520755290985107,-2.033,0.007,2.686,0.717,9.8186e-05
1.152635097503662,-1.975,0.012,2.628,0.695,9.8101e-05
1.152820110321045,-1.903,0.010,2.799,0.706,9.8015e-05
1.1514148712158203,-1.978,0.010,2.992,0.719,9.7926e-05
1.15193772315979,-2.006,0.010,2.924,0.700,9.7836e-05
1.1540231704711914,-1.899,0.013,2.813,0.678,9.7743e-05
1.3403215408325195,-2.145,0.004,2.771,0.667,9.7649e-05
1.1520228385925293,-2.035,0.007,2.808,0.672,9.7553e-05
1.1513473987579346,-2.022,0.006,2.722,0.666,9.7455e-05
1.151559829711914,-2.066,0.005,2.757,0.674,9.7355e-05
1.151486873626709,-1.997,0.007,2.884,0.697,9.7253e-05
1.1559295654296875,-2.001,0.008,2.888,0.703,9.7150e-05
1.152092456817627,-2.096,0.006,2.850,0.702,9.7044e-05
1.1526548862457275,-2.057,0.006,2.859,0.710,9.6937e-05
1.1516811847686768,-1.987,0.010,2.847,0.712,9.6827e-05
1.1529455184936523,-1.981,0.009,2.799,0.700,9.6716e-05
1.1522390842437744,-2.049,0.008,2.765,0.691,9.6604e-05
1.1521904468536377,-2.014,0.007,2.899,0.709,9.6489e-05
1.150970697402954,-2.112,0.005,3.005,0.725,9.6372e-05
1.1514992713928223,-2.124,0.004,3.236,0.754,9.6254e-05
1.151179552078247,-1.919,0.012,3.340,0.773,9.6134e-05
1.1530685424804688,-1.931,0.006,3.248,0.772,9.6012e-05
1.1513612270355225,-1.959,0.010,3.283,0.777,9.5888e-05
1.1525702476501465,-2.024,0.009,3.303,0.777,9.5762e-05
1.1517226696014404,-2.016,0.006,3.351,0.779,9.5635e-05
1.1513266563415527,-1.917,0.012,3.193,0.740,9.5505e-05
1.3220157623291016,-2.016,0.014,3.025,0.697,9.5374e-05
1.1513278484344482,-1.884,0.011,3.156,0.707,9.5241e-05
1.1517834663391113,-1.958,0.012,3.449,0.736,9.5107e-05
1.1516118049621582,-1.936,0.011,3.391,0.730,9.4970e-05
1.1521780490875244,-1.844,0.011,2.978,0.677,9.4832e-05
1.1516993045806885,-1.750,0.014,2.931,0.675,9.4692e-05
1.1516976356506348,-1.896,0.010,3.193,0.702,9.4550e-05
1.1522493362426758,-1.928,0.009,3.392,0.717,9.4407e-05
1.1527512073516846,-1.763,0.016,2.981,0.676,9.4262e-05
1.1520271301269531,-2.055,0.006,2.861,0.660,9.4115e-05
1.1556217670440674,-2.034,0.010,2.953,0.672,9.3966e-05
1.1578106880187988,-1.937,0.010,3.235,0.716,9.3815e-05
1.151529312133789,-2.004,0.007,3.511,0.762,9.3663e-05
1.1514918804168701,-2.046,0.007,3.768,0.806,9.3509e-05
1.151939868927002,-1.999,0.010,3.896,0.835,9.3354e-05
1.1515631675720215,-1.901,0.015,3.889,0.856,9.3196e-05
1.1517174243927002,-1.989,0.009,3.650,0.836,9.3037e-05
1.1528985500335693,-1.951,0.015,3.055,0.748,9.2876e-05
1.1534500122070312,-1.988,0.005,2.784,0.711,9.2714e-05
1.1519896984100342,-1.975,0.008,2.814,0.709,9.2550e-05
3.498612403869629,-1.969,0.008,3.035,0.726,9.2384e-05
1.1535515785217285,-1.929,0.009,3.065,0.717,9.2216e-05
1.1620466709136963,-2.018,0.007,2.956,0.695,9.2047e-05
1.151383399963379,-2.029,0.006,3.073,0.701,9.1876e-05
1.1515278816223145,-1.994,0.007,3.405,0.737,9.1704e-05
1.1522784233093262,-1.948,0.011,3.549,0.743,9.1530e-05
1.151735782623291,-2.001,0.011,3.268,0.692,9.1354e-05
1.1516344547271729,-2.017,0.007,3.236,0.678,9.1177e-05
1.1528518199920654,-2.043,0.008,3.381,0.695,9.0998e-05
1.1531620025634766,-1.852,0.017,3.572,0.724,9.0817e-05
1.1512892246246338,-2.093,0.007,3.791,0.752,9.0635e-05
1.1531782150268555,-1.931,0.010,3.662,0.743,9.0451e-05
1.1512565612792969,-2.007,0.008,3.343,0.708,9.0265e-05
1.1507773399353027,-1.932,0.010,3.156,0.689,9.0078e-05
1.1520452499389648,-2.036,0.006,3.143,0.694,8.9890e-05
1.1518306732177734,-2.004,0.007,3.400,0.740,8.9700e-05
1.1519348621368408,-1.912,0.007,3.602,0.783,8.9508e-05
1.1520323753356934,-2.015,0.011,3.710,0.803,8.9314e-05
1.1545240879058838,-1.986,0.010,3.702,0.796,8.9120e-05
1.1523265838623047,-1.919,0.009,3.674,0.788,8.8923e-05
1.277740240097046,-2.063,0.006,3.587,0.775,8.8725e-05
1.1509511470794678,-2.082,0.005,3.455,0.757,8.8526e-05
1.1539242267608643,-2.042,0.006,3.365,0.742,8.8325e-05
1.1515450477600098,-2.132,0.005,3.256,0.728,8.8122e-05
1.1517269611358643,-2.030,0.006,3.395,0.743,8.7918e-05
1.1513762474060059,-2.089,0.005,3.652,0.770,8.7713e-05
1.1517174243927002,-2.030,0.006,3.890,0.798,8.7506e-05
1.1520836353302002,-1.971,0.009,3.971,0.807,8.7297e-05
1.1528589725494385,-2.163,0.005,4.063,0.818,8.7087e-05
1.1530356407165527,-2.082,0.007,3.849,0.798,8.6876e-05
1.151343584060669,-2.011,0.009,3.670,0.787,8.6663e-05
1.1511216163635254,-2.095,0.005,3.468,0.764,8.6448e-05
1.1541821956634521,-2.037,0.007,3.492,0.767,8.6233e-05
1.1512746810913086,-2.050,0.005,3.597,0.783,8.6015e-05
1.151592493057251,-2.052,0.006,3.589,0.777,8.5797e-05
1.1515898704528809,-2.049,0.005,3.739,0.792,8.5577e-05
1.151815414428711,-2.085,0.005,3.849,0.794,8.5355e-05
1.1521272659301758,-1.971,0.010,3.907,0.799,8.5133e-05
1.151444673538208,-2.013,0.005,3.956,0.807,8.4908e-05
1.1525301933288574,-2.083,0.005,4.180,0.837,8.4683e-05
1.2907729148864746,-2.017,0.007,4.135,0.828,8.4456e-05
1.1523160934448242,-1.924,0.012,3.824,0.789,8.4227e-05
1.1526238918304443,-2.098,0.004,3.689,0.772,8.3998e-05
1.154660701751709,-2.051,0.007,3.484,0.741,8.3767e-05
1.1538147926330566,-2.076,0.005,3.296,0.707,8.3534e-05
1.151609182357788,-1.977,0.008,3.206,0.693,8.3301e-05
1.1516003608703613,-2.021,0.009,3.300,0.701,8.3066e-05
1.1521680355072021,-2.119,0.005,3.554,0.732,8.2829e-05
1.1524474620819092,-2.010,0.007,3.852,0.769,8.2592e-05
1.153273344039917,-1.995,0.011,3.945,0.780,8.2353e-05
1.1537456512451172,-2.070,0.008,3.883,0.771,8.2113e-05
1.1520462036132812,-2.037,0.011,3.753,0.753,8.1871e-05
1.1520802974700928,-2.010,0.009,3.806,0.767,8.1629e-05
1.1657209396362305,-2.027,0.007,3.755,0.768,8.1385e-05
1.1523690223693848,-2.091,0.005,3.742,0.771,8.1139e-05
1.152573823928833,-2.061,0.007,3.734,0.772,8.0893e-05
1.151771068572998,-2.111,0.006,3.688,0.763,8.0645e-05
1.1524040699005127,-1.968,0.007,3.570,0.753,8.0397e-05
1.1519763469696045,-2.014,0.006,3.371,0.735,8.0146e-05
1.1523590087890625,-2.015,0.007,3.258,0.719,7.9895e-05
1.4486331939697266,-2.098,0.005,3.278,0.720,7.9643e-05
1.153195858001709,-2.008,0.008,3.296,0.717,7.9389e-05
1.1522555351257324,-1.979,0.010,3.362,0.717,7.9135e-05
1.1526432037353516,-2.009,0.008,3.570,0.736,7.8879e-05
1.1542835235595703,-2.045,0.004,3.842,0.760,7.8622e-05
1.1517140865325928,-2.052,0.009,3.843,0.756,7.8363e-05
1.1536262035369873,-2.064,0.005,3.812,0.754,7.8104e-05
1.15272855758667,-2.055,0.006,3.790,0.756,7.7844e-05
1.1529521942138672,-2.132,0.004,3.847,0.769,7.7582e-05
1.1529653072357178,-2.051,0.006,3.843,0.776,7.7320e-05
1.185558795928955,-2.073,0.009,3.854,0.785,7.7056e-05
1.1543676853179932,-2.095,0.006,3.869,0.797,7.6791e-05
1.1540217399597168,-2.113,0.006,3.768,0.784,7.6526e-05
1.1539931297302246,-2.038,0.006,3.691,0.767,7.6259e-05
1.1570556163787842,-2.088,0.004,3.655,0.755,7.5991e-05
1.154557704925537,-2.178,0.004,3.835,0.771,7.5722e-05
1.1545984745025635,-2.145,0.003,3.968,0.779,7.5452e-05
1.1546399593353271,-2.114,0.006,3.898,0.768,7.5181e-05
1.1552820205688477,-2.031,0.005,3.936,0.775,7.4909e-05
1.1577773094177246,-2.010,0.006,4.103,0.803,7.4636e-05
1.291588306427002,-2.062,0.004,4.210,0.828,7.4363e-05
1.1586277484893799,-2.221,0.004,4.200,0.836,7.4088e-05
1.1566064357757568,-2.124,0.005,4.129,0.833,7.3812e-05
1.1532926559448242,-2.079,0.005,4.047,0.830,7.3535e-05
1.1549382209777832,-2.063,0.005,4.056,0.832,7.3258e-05
1.1556479930877686,-2.141,0.005,4.051,0.822,7.2979e-05
1.152482509613037,-2.094,0.008,4.082,0.818,7.2700e-05
1.1524856090545654,-2.157,0.005,4.214,0.829,7.2419e-05
1.152890920639038,-2.069,0.008,4.355,0.840,7.2138e-05
1.1533234119415283,-2.137,0.006,4.499,0.855,7.1856e-05
1.1526000499725342,-2.076,0.008,4.525,0.852,7.1573e-05
1.1537384986877441,-2.075,0.007,4.548,0.852,7.1289e-05
1.165449619293213,-2.114,0.006,4.492,0.843,7.1004e-05
1.1521899700164795,-2.097,0.005,4.406,0.829,7.0719e-05
1.153728723526001,-2.079,0.006,4.296,0.812,7.0432e-05
1.1552183628082275,-1.997,0.007,4.262,0.807,7.0145e-05
1.151857614517212,-2.057,0.008,4.189,0.804,6.9857e-05
1.152491807937622,-2.127,0.005,4.298,0.822,6.9569e-05
1.15230131149292,-2.085,0.007,4.354,0.832,6.9279e-05
1.1531023979187012,-2.156,0.005,4.344,0.832,6.8989e-05
1.291903018951416,-2.063,0.007,4.267,0.821,6.8698e-05
1.1522839069366455,-2.127,0.005,4.223,0.813,6.8406e-05
1.1563353538513184,-2.119,0.006,4.162,0.810,6.8114e-05
1.1538496017456055,-2.099,0.004,4.136,0.816,6.7821e-05
1.152153491973877,-2.007,0.008,4.170,0.824,6.7527e-05
1.1534264087677002,-2.132,0.005,3.993,0.800,6.7232e-05
1.152540683746338,-2.191,0.005,3.901,0.787,6.6937e-05
1.1522836685180664,-2.067,0.009,3.915,0.791,6.6641e-05
1.1520638465881348,-2.174,0.003,4.100,0.817,6.6344e-05
1.152740478515625,-2.060,0.011,4.410,0.864,6.6047e-05
1.1523938179016113,-2.108,0.008,4.622,0.896,6.5749e-05
1.153080940246582,-2.114,0.006,4.789,0.919,6.5451e-05
1.1531822681427002,-2.205,0.004,4.811,0.925,6.5152e-05
1.154198408126831,-2.134,0.006,4.753,0.924,6.4852e-05
1.1528244018554688,-2.088,0.005,4.501,0.896,6.4552e-05
1.1541218757629395,-2.137,0.004,4.409,0.883,6.4251e-05
1.1550867557525635,-2.148,0.005,4.346,0.870,6.3950e-05
1.1520400047302246,-2.130,0.005,4.339,0.864,6.3648e-05
1.1603386402130127,-2.084,0.006,4.362,0.865,6.3345e-05
1.1538524627685547,-2.127,0.007,4.311,0.852,6.3042e-05
2.4289848804473877,-2.136,0.006,4.294,0.846,6.2739e-05
1.1519455909729004,-2.187,0.004,4.375,0.852,6.2435e-05
1.1527619361877441,-2.072,0.006,4.551,0.873,6.2130e-05
1.1531322002410889,-2.089,0.006,4.645,0.881,6.1825e-05
1.1540796756744385,-2.188,0.003,4.788,0.893,6.1520e-05
1.1519455909729004,-2.186,0.005,4.766,0.885,6.1214e-05
1.1522531509399414,-2.156,0.005,4.620,0.861,6.0907e-05
1.1576881408691406,-2.090,0.006,4.486,0.842,6.0600e-05
1.1514794826507568,-2.099,0.006,4.404,0.831,6.0293e-05
1.1512384414672852,-2.133,0.005,4.457,0.839,5.9986e-05
1.153883934020996,-2.104,0.006,4.642,0.865,5.9678e-05
1.1531462669372559,-2.060,0.012,4.777,0.882,5.9369e-05
1.1526360511779785,-2.133,0.005,4.884,0.893,5.9060e-05
1.1531848907470703,-2.130,0.007,4.860,0.886,5.8751e-05
1.1521682739257812,-2.119,0.004,4.735,0.869,5.8442e-05
1.1535701751708984,-2.142,0.004,4.638,0.857,5.8132e-05
1.1522111892700195,-2.123,0.006,4.538,0.841,5.7822e-05
1.1529300212860107,-2.194,0.004,4.493,0.832,5.7511e-05
1.1545395851135254,-2.148,0.004,4.390,0.818,5.7201e-05
1.154658317565918,-2.083,0.007,4.384,0.816,5.6890e-05
1.3057825565338135,-2.175,0.004,4.457,0.826,5.6578e-05
1.1546320915222168,-2.215,0.003,4.574,0.841,5.6267e-05
1.1546247005462646,-2.107,0.004,4.751,0.862,5.5955e-05
1.1560337543487549,-2.144,0.004,5.061,0.898,5.5643e-05
1.1550745964050293,-2.003,0.008,5.509,0.955,5.5331e-05
1.156602144241333,-2.091,0.006,5.840,0.996,5.5018e-05
1.1574976444244385,-2.112,0.006,5.844,1.000,5.4705e-05
1.1571400165557861,-2.032,0.008,5.388,0.950,5.4393e-05
1.1573078632354736,-2.114,0.005,4.974,0.896,5.4080e-05
1.156172752380371,-2.172,0.004,4.710,0.857,5.3766e-05
1.155808448791504,-2.095,0.007,4.547,0.840,5.3453e-05
1.1555418968200684,-2.075,0.007,4.616,0.855,5.3140e-05
1.1553630828857422,-2.115,0.004,4.906,0.891,5.2826e-05
1.1557834148406982,-2.048,0.006,4.987,0.898,5.2512e-05
1.1524696350097656,-1.998,0.007,4.881,0.882,5.2198e-05
1.1532917022705078,-2.132,0.006,4.745,0.862,5.1885e-05
1.1626200675964355,-2.117,0.008,4.683,0.856,5.1571e-05
1.1526665687561035,-2.159,0.004,4.746,0.868,5.1257e-05
1.152458667755127,-2.165,0.004,4.809,0.883,5.0942e-05
1.154285192489624,-2.070,0.006,4.832,0.893,5.0628e-05
1.4031472206115723,-2.137,0.006,4.797,0.894,5.0314e-05
1.1527769565582275,-2.133,0.006,4.606,0.879,5.0000e-05
1.1518099308013916,-2.182,0.003,4.400,0.856,4.9686e-05
1.1522672176361084,-2.191,0.004,4.360,0.853,4.9372e-05
1.152254343032837,-2.087,0.005,4.458,0.867,4.9058e-05
1.1535780429840088,-2.110,0.005,4.557,0.879,4.8744e-05
1.1540184020996094,-2.164,0.005,4.660,0.886,4.8430e-05
1.151749849319458,-2.125,0.005,4.725,0.883,4.8116e-05
1.1640536785125732,-2.119,0.004,4.775,0.879,4.7802e-05
1.153968095779419,-2.114,0.005,4.917,0.891,4.7488e-05
1.152449369430542,-2.150,0.004,5.081,0.910,4.7174e-05
1.151632308959961,-2.160,0.005,5.318,0.939,4.6861e-05
1.1519804000854492,-2.145,0.005,5.411,0.950,4.6547e-05
1.152353286743164,-2.025,0.008,5.351,0.939,4.6234e-05
1.151172161102295,-2.166,0.004,5.158,0.914,4.5921e-05
1.1522612571716309,-2.019,0.011,4.977,0.894,4.5607e-05
1.1531243324279785,-2.022,0.008,4.848,0.888,4.5295e-05
1.153660535812378,-2.100,0.005,4.779,0.888,4.4982e-05
1.151489496231079,-2.158,0.006,4.737,0.887,4.4669e-05
1.1527173519134521,-2.123,0.005,4.678,0.881,4.4357e-05
1.281663179397583,-2.136,0.005,4.639,0.878,4.4045e-05
